2015-12-03,1449072000,,,
S1900658,P014,911,0000,1,10
S1900658,P014,923,0000,7,10
S1900658,P014,922,0000,4,10
S1900658,P014,936,0000,5,10
E5600056,P004,911,0000,2,10
E5600056,P006,911,0000,3,10
E5600056,P007,911,0000,0,00
E5600056,P008,911,0000,0,00
E5600056,P009,911,0000,3,10
E5600056,P016,911,0000,2,10
E5600056,P017,911,0000,2,10
E5600056,P018,911,0000,0,00
E5600056,P021,911,0000,2,10
E5600056,P022,911,0000,3,10
E5600056,P023,911,0000,1,10
E5600056,P024,911,0000,5,10
E5600056,P004,922,0000,17,10
E5600056,P004,923,0000,54,10
E5600056,P004,924,0000,1,10
E5600056,P004,936,0000,9,10
E5600056,P006,922,0000,71,10
E5600056,P006,923,0000,40,10
E5600056,P006,924,0000,0,10
E5600056,P006,936,0000,8,10
E5600056,P007,922,0000,0,00
E5600056,P007,923,0000,0,00
E5600056,P007,924,0000,0,00
E5600056,P007,936,0000,0,00
E5600056,P008,922,0000,0,00
E5600056,P008,923,0000,0,00
E5600056,P008,924,0000,0,00
E5600056,P008,936,0000,0,00
E5600056,P016,922,0000,0,10
E5600056,P016,923,0000,49,10
E5600056,P016,936,0000,15,10
E5600056,P017,922,0000,4,10
E5600056,P017,923,0000,24,10
E5600056,P017,924,0000,0,10
E5600056,P017,936,0000,4,10
E5600056,P018,922,0000,0,00
E5600056,P018,923,0000,0,00
E5600056,P018,936,0000,0,00
E5600056,P021,922,0000,4,10
E5600056,P021,923,0000,31,10
E5600056,P021,936,0000,5,10
E5600056,P024,922,0000,2,10
E5600056,P024,923,0000,29,10
E5600056,P024,924,0000,2,10
E5600056,P024,936,0000,6,10
E5600056,P034,923,0000,0,00
E5600056,P034,936,0000,0,00
E5600056,P004,222,0000,15,10
E5600056,P004,223,0000,52,10
E5600056,P004,224,0000,1,10
E5600056,P004,236,0000,9,10
E5600056,P004,248,0000,42771,10
E5600056,P004,259,0000,114,10
E5600056,P006,222,0000,73,10
E5600056,P006,223,0000,43,10
E5600056,P006,224,0000,0,10
E5600056,P006,236,0000,7,10
S2300438,P001,911,0000,4,10
E5601197,P002,911,0000,0,00
E5601197,P003,911,0000,0,00
E5600332,P001,911,0000,4,10
E5600332,P002,911,0000,3,10
E5600332,P003,911,0000,4,10
S2100223,P015,911,0006,0,10
E5600850,PC01,911,0000,0,00
E5002890,P001,911,0000,5,10
E5002890,P002,911,0000,0,00
E5002890,P003,911,0000,5,10
E5602998,P001,911,0000,4,10
E5602998,P002,911,0000,3,10
E5602998,P003,911,0000,0,00
E5602998,P004,911,0000,3,10
E5600869,P001,911,0000,0,00
S1900658,P014,911,0006,1,10
E5600056,P004,911,0006,2,10
E5600056,P006,911,0006,3,10
E5600056,P007,911,0006,0,00
E5600056,P008,911,0006,0,00
E5600056,P009,911,0006,3,10
E5600056,P016,911,0006,2,10
E5600056,P017,911,0006,2,10
E5600056,P018,911,0006,0,00
E5600056,P021,911,0006,2,10
E5600056,P022,911,0006,3,10
E5600056,P023,911,0006,1,10
E5600056,P024,911,0006,5,10
S2202553,P001,911,0000,1,10
S2202553,P002,911,0000,1,10
S2202553,P003,911,0000,1,10
E4900333,P001,911,0000,0,00
E4900333,P002,911,0000,0,00
E4900333,P003,911,0000,0,32
E4900333,P103,911,0000,0,32
E4900333,P021,911,0000,8,10
E4900333,P105,911,0000,0,00
S1900710,P015,911,0006,0,00
S1900710,P050,911,0006,3,10
S1900710,P060,911,0006,7,10
S1900710,P070,911,0006,5,10
S1900710,P056,911,0006,4,10
S1900685,P002,911,0000,13,10
S1900685,P421,911,0000,12,10
S1900685,P411,911,0000,5,10
S2300438,P001,911,0006,4,10
E5601197,P002,911,0006,0,00
E5601197,P003,911,0006,0,00
E5600332,P001,911,0006,3,10
E5600332,P002,911,0006,3,10
E5600332,P003,911,0006,3,10
S2100223,P015,911,0012,0,10
S2300401,P011,911,0006,11,10
E5600850,PC01,911,0006,0,00
E5002890,P001,911,0006,5,10
E5002890,P002,911,0006,0,00
E5002890,P003,911,0006,5,10
E5602998,P001,911,0006,4,10
E5602998,P002,911,0006,3,10
E5602998,P003,911,0006,0,00
E5602998,P004,911,0006,3,10
E5600869,P001,911,0006,0,00
S1900658,P014,911,0012,1,10
E5600056,P004,911,0012,2,10
E5600056,P006,911,0012,3,10
E5600056,P007,911,0012,0,00
E5600056,P008,911,0012,0,00
E5600056,P009,911,0012,3,10
E5600056,P016,911,0012,2,10
E5600056,P017,911,0012,2,10
E5600056,P018,911,0012,0,00
E5600056,P021,911,0012,2,10
E5600056,P022,911,0012,3,10
E5600056,P023,911,0012,1,10
E5600056,P024,911,0012,5,10
S1601990,P001,911,0012,5,10
S1601990,P004,911,0012,3,10
S1601990,P049,911,0012,2,10
E5600850,PC01,923,0000,0,00
E5600850,PC01,924,0000,0,00
E5600850,PC01,936,0000,0,00
E5600850,PC01,926,0000,0,00
S2300438,P001,922,0000,0,10
S2300438,P001,923,0000,47,10
S2300438,P001,936,0000,7,10
S2005081,P401,911,0012,13,10
S2202553,P001,911,0006,1,10
S2202553,P002,911,0006,1,10
S2202553,P003,911,0006,1,10
E5602998,P001,922,0000,4,10
E5602998,P001,923,0000,91,10
E5602998,P001,924,0000,8,10
E5602998,P001,926,0000,17,10
E5602998,P001,937,0000,9,10
E5602998,P001,936,0000,9,10
E5602998,P002,922,0000,1,10
E5602998,P002,923,0000,72,10
E5602998,P002,924,0000,44,10
E5602998,P002,926,0000,19,10
E5602998,P002,937,0000,9,10
E5602998,P002,936,0000,7,10
E5602998,P003,922,0000,0,00
E5602998,P003,923,0000,0,00
E5602998,P003,924,0000,0,00
E5602998,P003,926,0000,0,00
E5602998,P003,937,0000,0,00
E5602998,P003,936,0000,0,00
E5602998,P004,922,0000,7,10
E5602998,P004,923,0000,100,10
E5602998,P004,924,0000,13,10
E5602998,P004,926,0000,19,10
E5602998,P004,937,0000,8,10
E5602998,P004,936,0000,10,10
S1900658,P014,923,0015,6,10
S1900658,P014,922,0015,4,10
S1900658,P014,936,0015,5,10
S2300429,P701,911,0006,0,00
S2300429,PF01,911,0006,4,10
E4900333,P001,911,0006,0,00
E4900333,P002,911,0006,0,00
E4900333,P003,911,0006,0,32
E4900333,P103,911,0006,0,32
E4900333,P021,911,0006,8,10
E4900333,P105,911,0006,0,00
S1900685,P002,911,0006,12,10
S1900685,P421,911,0006,11,10
S1900685,P411,911,0006,5,10
E5600056,P004,922,0015,11,10
E5600056,P004,923,0015,56,10
E5600056,P004,924,0015,1,10
E5600056,P004,936,0015,9,10
E5600056,P006,922,0015,67,10
E5600056,P006,923,0015,40,10
E5600056,P006,924,0015,0,10
E5600056,P006,936,0015,8,10
E5600056,P007,922,0015,0,00
E5600056,P007,923,0015,0,00
E5600056,P007,924,0015,0,00
E5600056,P007,936,0015,0,00
E5600056,P008,922,0015,0,00
E5600056,P008,923,0015,0,00
E5600056,P008,924,0015,0,00
E5600056,P008,936,0015,0,00
E5600056,P016,922,0015,0,10
