2016-07-22,1469116800,,,
Q7100254,P101,922,0000,24.62
Q7100254,P101,923,0000,183.5
Q7100254,P101,936,0000,7.59
Q7100254,P201,922,0000,20.13
Q7100254,P201,923,0000,186.8
Q7100254,P201,936,0000,6.69
Q7100254,P301,922,0000,34.44
Q7100254,P301,923,0000,102.9
Q7100254,P301,936,0000,6.08
Q7100254,P501,922,0000,23.89
Q7100254,P501,923,0000,43.09
Q7100254,P501,936,0000,6.11
Q7504010,P101,911,0000,2.5
Q7504010,P101,922,0000,6
Q7504010,P101,923,0000,80
Q7504010,P101,924,0000,5
Q7504010,P101,926,0000,10
Q7504010,P101,936,0000,9.7
Q7504010,P201,911,0000,2.2
Q7504010,P201,922,0000,6
Q7504010,P201,923,0000,67
Q7504010,P201,924,0000,11
Q7504010,P201,926,0000,11
Q7504010,P201,936,0000,9.1
Q7600375,P001,911,0000,3.2
Q7100254,P101,948,0000,171356.59
Q7100254,P101,959,0000,50.31
Q7100254,P201,948,0000,202933.93
Q7100254,P201,959,0000,47.06
Q7100254,P301,948,0000,273295.83
Q7100254,P301,959,0000,52.34
Q7100254,P501,948,0000,391752.45
Q7100254,P501,959,0000,51.96
Q6907286,P001,911,0000,0
Q6907286,P001,922,0000,0
Q6907286,P001,923,0000,0
Q6907286,P001,924,0000,0
Q6907286,P001,936,0000,0
Q6907286,P001,937,0000,0
Q6907286,P001,948,0000,0
Q6907286,P001,959,0000,0
Q6907286,P002,911,0000,0
Q6907286,P002,922,0000,0
Q6907286,P002,923,0000,0
Q6907286,P002,924,0000,0
Q6907286,P002,936,0000,0
Q6907286,P002,937,0000,0
Q6907286,P002,948,0000,0
Q6907286,P002,959,0000,0
Q6907286,P003,911,0000,0
Q6907286,P003,922,0000,0
Q6907286,P003,923,0000,0
Q6907286,P003,924,0000,0
Q6907286,P003,936,0000,0
Q6907286,P003,937,0000,0
Q6907286,P003,948,0000,0
Q6907286,P003,959,0000,0
Q7504010,P101,948,0000,91738
Q7504010,P101,959,0000,148
Q7504010,P201,948,0000,88315
Q7504010,P201,959,0000,146
Q7600375,P001,922,0000,20
Q7600375,P001,923,0000,181
Q7600375,P001,936,0000,7.2
Q7600375,P001,948,0000,161376
Q7600375,P001,959,0000,59
Q7100254,P101,911,0006,12.22
Q7100254,P201,911,0006,12.55
Q7100254,P301,911,0006,9.82
Q7100254,P501,911,0006,9.0
Q6907286,P001,911,0006,0
Q6907286,P002,911,0006,0
Q6907286,P003,911,0006,0
Q7504010,P101,911,0006,2.5
Q7504010,P201,911,0006,2.3
Q7600375,P001,911,0006,3.4
Q7100254,P101,911,0012,10.8
Q7100254,P201,911,0012,11.23
Q7100254,P301,911,0012,9.82
Q7100254,P501,911,0012,16.9
Q6907286,P001,911,0012,0
Q6907286,P002,911,0012,0
Q6907286,P003,911,0012,0
Q7504010,P101,911,0012,2.5
Q7504010,P201,911,0012,2.3
