2016-09-20,1474300800,,,
P5801728,P201,911,0000,15.2
P5801728,P301,911,0000,8.6
P5801728,P401,911,0000,13.1
P5801728,P501,911,0000,14.6
P5801728,P601,911,0000,17.2
P5801728,P701,911,0000,11.5
P5802074,P001,911,0000,0.74
P5802074,P001,922,0000,2.13
P5802074,P001,923,0000,14.92
P5802074,P001,924,0000,5.88
P5802074,P001,926,0000,1.29
P5802074,P001,936,0000,15.59
P5802074,P001,937,0000,7.67
P5802074,P002,911,0000,0.9
P5802074,P002,922,0000,0
P5802074,P002,923,0000,43.14
P5802074,P002,924,0000,88.28
P5802074,P002,926,0000,0
P5802074,P002,936,0000,15.88
P5802074,P002,937,0000,7.34
P5802092,PP06,923,0000,122
P5802092,PP06,936,0000,3.8
P5802092,PG01,911,0000,10.1
P5802092,PG01,922,0000,3
P5802092,PG01,923,0000,18
P5802092,PG01,936,0000,11.5
P5802092,PG02,911,0000,6.7
P5802092,PG02,922,0000,2
P5802092,PG02,923,0000,21
P5802092,PG02,936,0000,4.8
P5802421,P01A,911,0000,12.7
P5802421,P01A,922,0000,7
P5802421,P01A,923,0000,22
P5802421,P01A,924,0000,74
P5802421,P01A,936,0000,4.8
P5802421,P04A,911,0000,13
P5802421,P04A,922,0000,5
P5802421,P04A,923,0000,36
P5802421,P04A,924,0000,34
P5802421,P04A,936,0000,5.2
P5802421,P05A,911,0000,10.7
P5802421,P05A,922,0000,11
P5802421,P05A,923,0000,30
P5802421,P05A,924,0000,28
P5802421,P05A,936,0000,4.5
P5802421,P101,911,0000,3
P5802421,P201,911,0000,3.6
P5802421,P301,911,0000,2.1
P5802421,P401,911,0000,9.1
P5802421,P701,911,0000,90
P5802421,P801,911,0000,89.6
P5802421,PC01,911,0000,1.6
P5802421,PD01,911,0000,2.8
P5802421,PE01,911,0000,2.1
P5802421,PQ01,911,0000,-
P5802430,PA01,911,0000,10.47
P5802430,PA01,922,0000,7.04
P5802430,PA01,923,0000,30.61
P5802430,PA01,924,0000,14.94
P5802430,PA01,936,0000,5.34
P5802430,PB01,911,0000,15.08
P5802430,PB01,922,0000,11.98
P5802430,PB01,923,0000,35.25
P5802430,PB01,924,0000,41.16
P5802430,PB01,936,0000,6.28
P5802430,PC01,911,0000,10.95
P5802430,PC01,922,0000,8.59
P5802430,PC01,923,0000,36.13
P5802430,PC01,924,0000,91.99
P5802430,PC01,936,0000,4.64
P5802430,PD01,911,0000,6.43
P5802430,PD01,922,0000,11.78
P5802430,PD01,923,0000,33.49
P5802430,PD01,924,0000,20.97
P5802430,PD01,936,0000,4.38
P5802430,PE01,911,0000,-
P5802430,PE01,922,0000,-
P5802430,PE01,923,0000,-
P5802430,PE01,924,0000,-
P5802430,PE01,936,0000,-
P4600987,P001,911,0000,2.4
P4600987,P001,922,0000,14
P4600987,P001,923,0000,156
P4600987,P001,936,0000,5.7
P4600987,P002,911,0000,4.2
P4600987,P002,922,0000,27
P4600987,P002,923,0000,151
P4600987,P002,936,0000,6.8
P6201053,P001,222,0000,27
P6201053,P001,223,0000,45
P6201053,P001,236,0000,18
P6201053,P001,248,0000,13160
P6201053,P001,259,0000,94
P6201053,P001,911,0000,2.6
P6201053,P001,922,0000,28
P6201053,P001,923,0000,43
P6201053,P001,936,0000,18.2
P6201053,P002,222,0000,12
P6201053,P002,223,0000,49
P6201053,P002,236,0000,16.2
P6201053,P002,248,0000,7734
P6201053,P002,259,0000,105
P6201053,P002,911,0000,1.9
P6201053,P002,922,0000,15
P6201053,P002,923,0000,48
P6201053,P002,936,0000,16.4
P5801719,P101,222,0000,13
P5801719,P101,223,0000,43
P5801719,P101,224,0000,93
P5801719,P101,236,0000,4.8
P5801719,P101,248,0000,1999595
P5801719,P101,259,0000,34
P5801719,P101,911,0000,9.6
P5801719,P101,922,0000,14
P5801719,P101,923,0000,41
P5801719,P101,924,0000,113
P5801719,P101,936,0000,4.8
P5801719,P201,222,0000,10
P5801719,P201,223,0000,39
P5801719,P201,224,0000,136
P5801719,P201,236,0000,4.9
P5801719,P201,248,0000,1908913
P5801719,P201,259,0000,33
P5801719,P201,911,0000,8
P5801719,P201,922,0000,10
P5801719,P201,923,0000,36
P5801719,P201,924,0000,150
P5801719,P201,936,0000,4.8
P5801719,P401,222,0000,20
