2017-07-13,1499875200,,,
F0701702,P001,911,0100,0.00
F0701702,P002,923,0100,51.00
F0703948,P001,923,0100,102.00
F0703948,P002,922,0100,3.00
F0703948,P003,911,0100,1.00
F1600491,P501,911,0100,9.30
F1700736,P601,922,0100,5.00
F1700736,P701,911,0100,1.70
F2300972,P101,911,0100,2.20
F0701702,P001,923,0100,0.00
F0701702,P002,922,0100,18.00
F0703948,P001,922,0100,4.00
F0703948,P002,911,0100,0.80
F0703948,P003,922,0100,6.00
F1600491,P501,923,0100,0.00
F1600491,P901,923,0100,65.00
F1700736,P601,923,0100,23.00
F1700736,P701,923,0100,17.00
F2300972,P101,924,0100,1.00
F2300972,P201,911,0100,0.80
F2300972,P301,923,0100,99.00
F2300972,P201,923,0100,95.00
F2300972,P301,924,0100,9.00
F0701702,P001,922,0100,0.00
F0703948,P001,911,0100,1.00
F0703948,P001,924,0100,28.00
F0703948,P002,923,0100,98.00
F0703948,P003,923,0100,84.00
F1600491,P901,922,0100,32.00
F1700736,P701,922,0100,5.00
F2300972,P101,923,0100,83.00
F2300972,P201,924,0100,2.00
F2300972,P301,911,0100,2.40
F0701702,P002,911,0100,6.60
F0703948,P002,924,0100,4.00
F0703948,P003,924,0100,17.00
F1600491,P501,922,0100,0.00
F1600491,P901,911,0100,11.00
F1700736,P601,911,0100,6.20
F2300972,P101,922,0100,2.00
F2300972,P201,922,0100,3.00
F2300972,P301,922,0100,1.00
F0701702,P001,911,0106,0.00
F0703948,P003,911,0106,1.00
F1600491,P501,911,0106,9.20
F1700736,P701,911,0106,1.70
F2300972,P101,911,0106,2.20
F0703948,P002,911,0106,0.80
F2300972,P201,911,0106,0.80
F0703948,P001,911,0106,0.80
F2300972,P301,911,0106,2.50
F0701702,P002,911,0106,6.60
F1600491,P901,911,0106,11.00
F1700736,P601,911,0106,6.20
F0701702,P001,911,0112,0.00
F0703948,P003,911,0112,1.00
F1600491,P501,911,0112,9.10
F1700736,P701,911,0112,1.70
F2300972,P101,911,0112,2.20
F0703948,P002,911,0112,0.80
F2300972,P201,911,0112,0.80
F0703948,P001,911,0112,0.70
F2300972,P301,911,0112,2.50
F0701702,P002,911,0112,6.70
F1600491,P901,911,0112,11.10
F1700736,P601,911,0112,6.20
F0701702,P002,923,0115,69.00
F0703948,P001,923,0115,81.00
F0703948,P002,922,0115,3.00
F1700736,P601,922,0115,5.00
F0701702,P001,923,0115,0.00
F0701702,P002,922,0115,14.00
F0703948,P001,922,0115,4.00
F0703948,P003,922,0115,5.00
F1600491,P501,923,0115,0.00
F1600491,P901,923,0115,59.00
F1700736,P601,923,0115,23.00
F1700736,P701,923,0115,17.00
F2300972,P101,924,0115,1.00
F2300972,P301,923,0115,97.00
F2300972,P201,923,0115,94.00
F2300972,P301,924,0115,2.00
F0701702,P001,922,0115,0.00
F0703948,P001,924,0115,24.00
F0703948,P002,923,0115,104.00
F0703948,P003,923,0115,86.00
F1600491,P901,922,0115,32.00
F1700736,P701,922,0115,5.00
F2300972,P101,923,0115,88.00
F2300972,P201,924,0115,2.00
F0703948,P002,924,0115,25.00
F0703948,P003,924,0115,18.00
F1600491,P501,922,0115,0.00
F2300972,P101,922,0115,2.00
F2300972,P201,922,0115,2.00
F2300972,P301,922,0115,2.00
F0701702,P001,911,0118,0.00
F0703948,P003,911,0118,1.00
F1600491,P501,911,0118,9.00
F1700736,P701,911,0118,1.70
F2300972,P101,911,0118,2.20
F0703948,P002,911,0118,0.80
F2300972,P201,911,0118,0.80
F0703948,P001,911,0118,0.70
F2300972,P301,911,0118,2.50
F0701702,P002,911,0118,7.30
F1600491,P901,911,0118,11.10
F1700736,P601,911,0118,6.20
F0701702,P001,911,0124,0.00
F0703948,P003,911,0124,1.00
F1600491,P501,911,0124,8.80
F1700736,P701,911,0124,1.60
F2300972,P101,911,0124,2.20
F0703948,P002,911,0124,0.80
F2300972,P201,911,0124,0.80
F0703948,P001,911,0124,0.70
F2300972,P301,911,0124,2.50
F0701702,P002,911,0124,6.90
F1600491,P901,911,0124,11.00
F1700736,P601,911,0124,6.20
F0701702,P001,911,0130,0.00
F0701702,P002,923,0130,76.00
F0703948,P001,923,0130,97.00
F0703948,P002,922,0130,3.00
F0703948,P003,911,0130,1.00
F1600491,P501,911,0130,8.80
F1700736,P601,922,0130,6.00
F1700736,P701,911,0130,1.60
F2300972,P101,911,0130,2.20
F0701702,P001,923,0130,0.00
F0701702,P002,922,0130,14.00
F0703948,P001,922,0130,5.00
F0703948,P002,911,0130,0.90
F0703948,P003,922,0130,6.00
F1600491,P501,923,0130,0.00
F1600491,P901,923,0130,63.00
F1700736,P601,923,0130,23.00
F1700736,P701,923,0130,17.00
F2300972,P101,924,0130,1.00
F2300972,P201,911,0130,0.80
F2300972,P301,923,0130,105.00
F2300972,P201,923,0130,91.00
F2300972,P301,924,0130,1.00
F0701702,P001,922,0130,0.00
F0703948,P001,911,0130,0.70
F0703948,P001,924,0130,31.00
F0703948,P002,923,0130,88.00
F0703948,P003,923,0130,87.00
F1600491,P901,922,0130,31.00
F1700736,P701,922,0130,5.00
F2300972,P101,923,0130,103.00
F2300972,P201,924,0130,2.00
F2300972,P301,911,0130,2.50
F0701702,P002,911,0130,6.80
F0703948,P002,924,0130,9.00
F0703948,P003,924,0130,18.00
F1600491,P501,922,0130,0.00
F1600491,P901,911,0130,11.00
F1700736,P601,911,0130,6.20
F2300972,P101,922,0130,2.00
F2300972,P201,922,0130,2.00
F2300972,P301,922,0130,1.00
F0701702,P001,911,0136,0.00
F0703948,P003,911,0136,1.00
F1600491,P501,911,0136,8.70
F1700736,P701,911,0136,1.70
F2300972,P101,911,0136,2.20
F0703948,P002,911,0136,0.80
F2300972,P201,911,0136,0.80
F0703948,P001,911,0136,0.70
F2300972,P301,911,0136,2.50
F0701702,P002,911,0136,6.70
F1600491,P901,911,0136,11.10
F1700736,P601,911,0136,6.20
F0701702,P001,911,0142,0.00
F0703948,P003,911,0142,1.00
F1600491,P501,911,0142,8.70
F1700736,P701,911,0142,1.70
F0703948,P002,911,0142,0.80
F2300972,P201,911,0142,0.70
F2300972,P101,911,0142,2.20
F0703948,P001,911,0142,0.70
F2300972,P301,911,0142,2.40
F0701702,P002,911,0142,6.80
F1600491,P901,911,0142,11.10
F1700736,P601,911,0142,6.20
F0701702,P002,923,0145,77.00
F0703948,P001,923,0145,95.00
F0703948,P002,922,0145,3.00
F1700736,P601,922,0145,6.00
F0701702,P001,923,0145,0.00
F0701702,P002,922,0145,13.00
F0703948,P001,922,0145,4.00
F0703948,P003,922,0145,6.00
F1600491,P501,923,0145,0.00
F1600491,P901,923,0145,63.00
F1700736,P601,923,0145,23.00
F1700736,P701,923,0145,17.00
F2300972,P101,924,0145,1.00
F2300972,P301,923,0145,100.00
F2300972,P201,923,0145,85.00
F2300972,P301,924,0145,1.00
F0701702,P001,922,0145,0.00
F0703948,P001,924,0145,31.00
F0703948,P002,923,0145,103.00
F0703948,P003,923,0145,86.00
F1600491,P901,922,0145,31.00
F1700736,P701,922,0145,5.00
F2300972,P101,923,0145,85.00
F2300972,P201,924,0145,2.00
F0703948,P002,924,0145,16.00
F0703948,P003,924,0145,18.00
F1600491,P501,922,0145,0.00
F2300972,P101,922,0145,3.00
F2300972,P201,922,0145,2.00
F2300972,P301,922,0145,1.00
F0701702,P001,911,0148,0.00
F0703948,P003,911,0148,1.00
F1600491,P501,911,0148,8.60
F1700736,P701,911,0148,1.70
F0703948,P002,911,0148,0.80
F2300972,P201,911,0148,0.70
F2300972,P101,911,0148,2.20
F0703948,P001,911,0148,0.80
F2300972,P301,911,0148,2.40
F0701702,P002,911,0148,7.40
F1600491,P901,911,0148,11.00
F1700736,P601,911,0148,6.20
