2016-12-18,1481990400,,,
P5801719,P101,911,0000,-
P5801719,P201,911,0000,7.2
P5801719,P401,911,0000,10.7
P5801728,P201,911,0000,9.9
P5801728,P301,911,0000,7.9
P5801728,P401,911,0000,7.7
P5801728,P501,911,0000,-
P5801728,P601,911,0000,15
P5801728,P701,911,0000,12.8
P5802074,P001,911,0000,1.82
P5802074,P001,922,0000,0.37
P5802074,P001,923,0000,39.36
P5802074,P001,924,0000,84.71
P5802074,P001,926,0000,1.33
P5802074,P001,936,0000,16.12
P5802074,P001,937,0000,7.56
P5802074,P002,911,0000,1.83
P5802074,P002,922,0000,0
P5802074,P002,923,0000,94.72
P5802074,P002,924,0000,0.19
P5802074,P002,926,0000,0
P5802074,P002,936,0000,16.76
P5802074,P002,937,0000,7.69
P5802092,PP06,223,0000,110
P5802092,PP06,236,0000,2.7
P5802092,PP06,248,0000,163705
P5802092,PP06,259,0000,63
P5802092,PP06,923,0000,111.1
P5802092,PP06,936,0000,2.7
P5802092,PG01,911,0000,9.6
P5802092,PG01,922,0000,5
P5802092,PG01,923,0000,21
P5802092,PG01,936,0000,12.2
P5802092,PG02,911,0000,8.1
P5802092,PG02,922,0000,18
P5802092,PG02,923,0000,31
P5802092,PG02,936,0000,5.3
P5802421,P01A,911,0000,12.5
P5802421,P01A,922,0000,11
P5802421,P01A,923,0000,38
P5802421,P01A,924,0000,103
P5802421,P01A,936,0000,4.9
P5802421,P04A,911,0000,7.8
P5802421,P04A,922,0000,15
P5802421,P04A,923,0000,40
P5802421,P04A,924,0000,119
P5802421,P04A,936,0000,5.9
P5802421,P05A,911,0000,13.1
P5802421,P05A,922,0000,9
P5802421,P05A,923,0000,34
P5802421,P05A,924,0000,56
P5802421,P05A,936,0000,5.1
P5802421,P101,911,0000,3.8
P5802421,P101,922,0000,2
P5802421,P101,923,0000,24
P5802421,P101,924,0000,0
P5802421,P101,936,0000,6.2
P5802421,P101,937,0000,8
P5802421,P201,911,0000,3.7
P5802421,P201,922,0000,3
P5802421,P201,923,0000,5
P5802421,P201,924,0000,0
P5802421,P201,936,0000,4.6
P5802421,P201,937,0000,9
P5802421,P301,911,0000,2.7
P5802421,P301,922,0000,13
P5802421,P301,923,0000,16
P5802421,P301,924,0000,0
P5802421,P301,936,0000,6
P5802421,P301,937,0000,9
P5802421,P401,911,0000,4.1
P5802421,P401,922,0000,0
P5802421,P401,923,0000,22
P5802421,P401,924,0000,0
P5802421,P401,936,0000,5
P5802421,P401,937,0000,9
P5802421,P701,911,0000,90.2
P5802421,P701,922,0000,12
P5802421,P701,923,0000,31
P5802421,P701,924,0000,10
P5802421,P701,936,0000,2
P5802421,P701,937,0000,13
P5802421,P801,911,0000,89.5
P5802421,P801,922,0000,1
P5802421,P801,923,0000,39
P5802421,P801,924,0000,38
P5802421,P801,936,0000,1.8
P5802421,P801,937,0000,13
P5802421,PC01,911,0000,0.9
P5802421,PC01,922,0000,0
P5802421,PC01,923,0000,15
P5802421,PC01,924,0000,0
P5802421,PC01,936,0000,7.3
P5802421,PC01,937,0000,17
P5802421,PD01,911,0000,3
P5802421,PD01,922,0000,0
P5802421,PD01,923,0000,18
P5802421,PD01,924,0000,0
P5802421,PD01,936,0000,6.9
P5802421,PD01,937,0000,17
P5802421,PE01,911,0000,2.3
P5802421,PE01,922,0000,0
P5802421,PE01,923,0000,17
P5802421,PE01,924,0000,0
P5802421,PE01,936,0000,6.8
P5802421,PE01,937,0000,17
P5802421,PQ01,911,0000,-
P5802421,PQ01,922,0000,-
P5802421,PQ01,923,0000,-
P5802421,PQ01,924,0000,-
P5802421,PQ01,936,0000,-
P5802421,PQ01,937,0000,-
P5802421,PS01,911,0000,-
P5802421,PT01,911,0000,3.3
P5802430,PA01,911,0000,13.96
P5802430,PA01,922,0000,14.74
P5802430,PA01,923,0000,35.96
P5802430,PA01,924,0000,13.74
P5802430,PA01,936,0000,4.97
P5802430,PB01,911,0000,12.03
P5802430,PB01,922,0000,16.03
P5802430,PB01,923,0000,32.31
P5802430,PB01,924,0000,16.75
P5802430,PB01,936,0000,4.17
P5802430,PC01,911,0000,11.45
P5802430,PC01,922,0000,11.83
P5802430,PC01,923,0000,19.46
P5802430,PC01,924,0000,58.63
P5802430,PC01,936,0000,3.79
P5802430,PD01,911,0000,-
P5802430,PD01,922,0000,-
P5802430,PD01,923,0000,-
P5802430,PD01,924,0000,-
P5802430,PD01,936,0000,-
P5802430,PE01,911,0000,11.45
P5802430,PE01,922,0000,11.23
P5802430,PE01,923,0000,34.15
P5802430,PE01,924,0000,46.37
P5802430,PE01,936,0000,5.7
P4600987,P001,911,0000,5.3
P4600987,P001,922,0000,7
P4600987,P001,923,0000,31
P4600987,P001,936,0000,6.3
P4600987,P002,911,0000,-
P4600987,P002,922,0000,-
P4600987,P002,923,0000,-
P4600987,P002,936,0000,-
P6201053,P001,222,0000,-
P6201053,P001,223,0000,-
P6201053,P001,236,0000,-
P6201053,P001,248,0000,-
P6201053,P001,259,0000,-
P6201053,P001,911,0000,-
P6201053,P001,922,0000,-
P6201053,P001,923,0000,-
P6201053,P001,936,0000,-
P6201053,P002,222,0000,2
P6201053,P002,223,0000,48
P6201053,P002,236,0000,17.7
P6201053,P002,248,0000,2776
P6201053,P002,259,0000,123
P6201053,P002,911,0000,5.8
P6201053,P002,922,0000,2
P6201053,P002,923,0000,47
P6201053,P002,936,0000,16.2
P5801719,P101,222,0000,-
P5801719,P101,223,0000,-
P5801719,P101,224,0000,-
P5801719,P101,236,0000,-
P5801719,P101,248,0000,-
P5801719,P101,259,0000,-
P5801719,P101,922,0000,-
P5801719,P101,923,0000,-
P5801719,P101,924,0000,-
P5801719,P101,936,0000,-
P5801719,P201,222,0000,12
P5801719,P201,223,0000,33
P5801719,P201,224,0000,94
P5801719,P201,236,0000,5
P5801719,P201,248,0000,1806549
P5801719,P201,259,0000,24
P5801719,P201,922,0000,12
P5801719,P201,923,0000,29
P5801719,P201,924,0000,122
P5801719,P201,936,0000,4.9
P5801719,P401,222,0000,16
P5801719,P401,223,0000,37
P5801719,P401,224,0000,40
P5801719,P401,236,0000,5.6
P5801719,P401,248,0000,1757130
P5801719,P401,259,0000,26
P5801719,P401,922,0000,16
P5801719,P401,923,0000,36
P5801719,P401,924,0000,39
P5801719,P401,936,0000,5.6
P5801728,P201,222,0000,13
P5801728,P201,223,0000,34
P5801728,P201,224,0000,108
P5801728,P201,236,0000,6
P5801728,P201,248,0000,239204
P5801728,P201,259,0000,53
P5801728,P201,922,0000,13
P5801728,P201,923,0000,33
P5801728,P201,924,0000,102
P5801728,P201,936,0000,5.9
P5801728,P301,222,0000,13
P5801728,P301,223,0000,27
P5801728,P301,224,0000,82
P5801728,P301,236,0000,4.4
P5801728,P301,248,0000,281161
P5801728,P301,259,0000,53
P5801728,P301,922,0000,13
P5801728,P301,923,0000,29
P5801728,P301,924,0000,19
P5801728,P301,936,0000,4.9
P5801728,P401,222,0000,13
P5801728,P401,223,0000,34
P5801728,P401,224,0000,56
P5801728,P401,236,0000,4.2
P5801728,P401,248,0000,247482
P5801728,P401,259,0000,53
P5801728,P401,922,0000,12
P5801728,P401,923,0000,33
P5801728,P401,924,0000,58
P5801728,P401,936,0000,4.2
P5801728,P501,222,0000,-
P5801728,P501,223,0000,-
P5801728,P501,224,0000,-
P5801728,P501,236,0000,-
P5801728,P501,248,0000,-
P5801728,P501,259,0000,-
P5801728,P501,922,0000,-
P5801728,P501,923,0000,-
P5801728,P501,924,0000,-
P5801728,P501,936,0000,-
P5801728,P601,222,0000,15
P5801728,P601,223,0000,33
P5801728,P601,224,0000,41
P5801728,P601,236,0000,4.9
P5801728,P601,248,0000,419409
P5801728,P601,259,0000,53
P5801728,P601,922,0000,15
P5801728,P601,923,0000,33
P5801728,P601,924,0000,34
P5801728,P601,936,0000,4.9
P5801728,P701,222,0000,11
P5801728,P701,223,0000,32
P5801728,P701,224,0000,52
P5801728,P701,236,0000,4.3
P5801728,P701,248,0000,266369
P5801728,P701,259,0000,53
P5801728,P701,922,0000,11
P5801728,P701,923,0000,33
P5801728,P701,924,0000,43
P5801728,P701,936,0000,4.5
P5802074,P001,222,0000,0.57
P5802074,P001,223,0000,33.62
P5802074,P001,224,0000,24.82
P5802074,P001,226,0000,1.2
P5802074,P001,236,0000,16.21
P5802074,P001,237,0000,7.51
P5802074,P001,248,0000,20532.9
P5802074,P001,259,0000,72.99
P5802074,P002,222,0000,0
P5802074,P002,223,0000,64
P5802074,P002,224,0000,1.29
P5802074,P002,226,0000,0
P5802074,P002,236,0000,17.06
P5802074,P002,237,0000,7.44
P5802074,P002,248,0000,19226.36
P5802074,P002,259,0000,89.37
P5802092,PG01,222,0000,5
P5802092,PG01,223,0000,21
P5802092,PG01,236,0000,12.3
P5802092,PG01,248,0000,65261
P5802092,PG01,259,0000,52
P5802092,PG02,222,0000,18
